Data,Dia,Ibov,Mes,Ano
1996-12-30,30,7039.94,12,1996
1997-01-02,2,6955.54,1,1997
1997-01-03,3,6997.75,1,1997
1997-01-06,6,7159.5,1,1997
1997-01-07,7,7297.46,1,1997
1997-01-08,8,7427.02,1,1997
1997-01-09,9,7454.21,1,1997
1997-01-10,10,7478.34,1,1997
1997-01-13,13,7411.75,1,1997
1997-01-14,14,7621.13,1,1997
1997-01-15,15,7667.57,1,1997
1997-01-16,16,7655.81,1,1997
1997-01-17,17,7816.25,1,1997
1997-01-20,20,7835.44,1,1997
1997-01-21,21,7904.9,1,1997
1997-01-22,22,7817.5,1,1997
1997-01-23,23,7890.67,1,1997
1997-01-24,24,7759.78,1,1997
1997-01-27,27,7759.06,1,1997
1997-01-28,28,7849.78,1,1997
1997-01-29,29,7736.9,1,1997
1997-01-30,30,7788.81,1,1997
1997-01-31,31,7964.68,1,1997
1997-02-03,3,8095.94,2,1997
1997-02-04,4,8102.25,2,1997
1997-02-05,5,8171.18,2,1997
1997-02-06,6,8147.85,2,1997
1997-02-07,7,8316.55,2,1997
1997-02-12,12,8670.62,2,1997
1997-02-13,13,8764.92,2,1997
1997-02-14,14,8699.99,2,1997
1997-02-17,17,8816.07,2,1997
1997-02-18,18,8950.24,2,1997
1997-02-19,19,8771.34,2,1997
1997-02-20,20,8701.82,2,1997
1997-02-21,21,8719.51,2,1997
1997-02-24,24,8959.25,2,1997
1997-02-25,25,9149.11,2,1997
1997-02-26,26,8927.87,2,1997
1997-02-27,27,8776.78,2,1997
1997-02-28,28,8828.73,2,1997
1997-03-03,3,8978.2,3,1997
1997-03-04,4,8961.4,3,1997
1997-03-05,5,9074.4,3,1997
1997-03-06,6,9125.5,3,1997
1997-03-07,7,9180.5,3,1997
1997-03-10,10,9419.1,3,1997
1997-03-11,11,9565.3,3,1997
1997-03-12,12,9317.1,3,1997
1997-03-13,13,9314.1,3,1997
1997-03-14,14,9499.4,3,1997
1997-03-17,17,9263.3,3,1997
1997-03-18,18,9172.4,3,1997
1997-03-19,19,9087.9,3,1997
1997-03-20,20,9302.5,3,1997
1997-03-21,21,9301.6,3,1997
1997-03-24,24,9327.7,3,1997
1997-03-25,25,9380.3,3,1997
1997-03-26,26,9271.6,3,1997
1997-03-31,31,9044.3,3,1997
1997-04-01,1,9138.3,4,1997
1997-04-02,2,9237.3,4,1997
1997-04-03,3,9302.1,4,1997
1997-04-04,4,9705.2,4,1997
1997-04-07,7,9836.5,4,1997
1997-04-08,8,9737.7,4,1997
1997-04-09,9,9819.1,4,1997
1997-04-10,10,9732.5,4,1997
1997-04-11,11,9517.7,4,1997
1997-04-14,14,9455.7,4,1997
1997-04-15,15,9490.1,4,1997
1997-04-16,16,9565.7,4,1997
1997-04-17,17,9418.6,4,1997
1997-04-18,18,9422.2,4,1997
1997-04-22,22,9473.7,4,1997
1997-04-23,23,9634.1,4,1997
1997-04-24,24,9708.9,4,1997
1997-04-25,25,9731.7,4,1997
1997-04-28,28,9761.6,4,1997
1997-04-29,29,9858.1,4,1997
1997-04-30,30,9982.3,4,1997
1997-05-02,2,10074.2,5,1997
1997-05-05,5,9993.5,5,1997
1997-05-06,6,10218.6,5,1997
1997-05-07,7,10179.6,5,1997
1997-05-08,8,10437.4,5,1997
1997-05-09,9,10491.8,5,1997
1997-05-12,12,10681.0,5,1997
1997-05-13,13,10647.9,5,1997
1997-05-14,14,10282.9,5,1997
1997-05-15,15,10353.7,5,1997
1997-05-16,16,10498.9,5,1997
1997-05-19,19,10505.6,5,1997
1997-05-20,20,10640.8,5,1997
1997-05-21,21,10714.8,5,1997
1997-05-22,22,10745.2,5,1997
1997-05-23,23,10764.0,5,1997
1997-05-26,26,10960.8,5,1997
1997-05-27,27,11133.1,5,1997
1997-05-28,28,11300.6,5,1997
1997-05-30,30,11344.8,5,1997
1997-06-02,2,11360.8,6,1997
1997-06-03,3,11110.4,6,1997
1997-06-04,4,11029.9,6,1997
1997-06-05,5,11106.3,6,1997
1997-06-06,6,11333.8,6,1997
1997-06-09,9,11396.0,6,1997
1997-06-10,10,11428.6,6,1997
1997-06-11,11,11489.7,6,1997
1997-06-12,12,11851.8,6,1997
1997-06-13,13,11828.3,6,1997
1997-06-16,16,11953.7,6,1997
1997-06-17,17,12118.7,6,1997
1997-06-18,18,12205.8,6,1997
1997-06-19,19,12205.0,6,1997
1997-06-20,20,12121.1,6,1997
1997-06-23,23,12238.9,6,1997
1997-06-24,24,12587.3,6,1997
1997-06-25,25,13053.3,6,1997
1997-06-26,26,12873.9,6,1997
1997-06-27,27,12757.8,6,1997
1997-06-30,30,12567.6,6,1997
1997-07-01,1,13002.2,7,1997
1997-07-02,2,13259.6,7,1997
1997-07-03,3,13284.8,7,1997
1997-07-04,4,13493.8,7,1997
1997-07-07,7,13502.3,7,1997
1997-07-08,8,13617.3,7,1997
1997-07-10,10,13608.7,7,1997
1997-07-11,11,13153.2,7,1997
1997-07-14,14,12698.1,7,1997
1997-07-15,15,11617.0,7,1997
1997-07-16,16,12640.8,7,1997
1997-07-17,17,11728.4,7,1997
1997-07-18,18,11181.7,7,1997
1997-07-21,21,11291.9,7,1997
1997-07-22,22,12235.3,7,1997
1997-07-23,23,12426.9,7,1997
1997-07-24,24,12524.2,7,1997
1997-07-25,25,12522.7,7,1997
1997-07-28,28,12937.8,7,1997
1997-07-29,29,13043.8,7,1997
1997-07-30,30,13018.6,7,1997
1997-07-31,31,12872.4,7,1997
1997-08-01,1,12259.1,8,1997
1997-08-04,4,12016.9,8,1997
1997-08-05,5,11908.6,8,1997
1997-08-06,6,12523.0,8,1997
1997-08-07,7,12322.8,8,1997
1997-08-08,8,12128.9,8,1997
1997-08-11,11,11948.5,8,1997
1997-08-12,12,11809.5,8,1997
1997-08-13,13,11850.6,8,1997
1997-08-14,14,11904.8,8,1997
1997-08-15,15,11334.8,8,1997
1997-08-18,18,11337.8,8,1997
1997-08-19,19,11211.4,8,1997
1997-08-20,20,10848.8,8,1997
1997-08-21,21,11180.4,8,1997
1997-08-22,22,11157.9,8,1997
1997-08-25,25,11421.5,8,1997
1997-08-26,26,11626.0,8,1997
1997-08-27,27,11719.3,8,1997
1997-08-28,28,11267.0,8,1997
1997-08-29,29,10609.4,8,1997
1997-09-01,1,10109.1,9,1997
1997-09-02,2,11062.9,9,1997
1997-09-03,3,11119.4,9,1997
1997-09-04,4,11430.6,9,1997
1997-09-05,5,11838.3,9,1997
1997-09-08,8,11684.9,9,1997
1997-09-09,9,11734.5,9,1997
1997-09-10,10,11361.1,9,1997
1997-09-11,11,11093.9,9,1997
1997-09-12,12,11292.1,9,1997
1997-09-15,15,10864.7,9,1997
1997-09-16,16,11204.3,9,1997
1997-09-17,17,11524.3,9,1997
1997-09-18,18,11713.9,9,1997
1997-09-19,19,11649.6,9,1997
1997-09-22,22,11697.7,9,1997
1997-09-23,23,11516.1,9,1997
1997-09-24,24,11482.4,9,1997
1997-09-25,25,11384.5,9,1997
1997-09-26,26,11533.7,9,1997
1997-09-29,29,11614.2,9,1997
1997-09-30,30,11797.2,9,1997
1997-10-01,1,12173.4,10,1997
1997-10-02,2,12396.6,10,1997
1997-10-03,3,12540.9,10,1997
1997-10-06,6,12688.2,10,1997
1997-10-07,7,12480.8,10,1997
1997-10-08,8,12432.7,10,1997
1997-10-09,9,12684.2,10,1997
1997-10-10,10,12737.3,10,1997
1997-10-13,13,12697.5,10,1997
1997-10-14,14,12895.3,10,1997
1997-10-15,15,12830.4,10,1997
1997-10-16,16,12578.1,10,1997
1997-10-17,17,12487.7,10,1997
1997-10-20,20,12703.9,10,1997
1997-10-21,21,13015.7,10,1997
1997-10-22,22,12955.6,10,1997
1997-10-23,23,11899.3,10,1997
1997-10-24,24,11545.2,10,1997
1997-10-27,27,9816.8,10,1997
1997-10-28,28,10447.3,10,1997
1997-10-29,29,9818.1,10,1997
1997-10-30,30,8854.7,10,1997
1997-10-31,31,8986.3,10,1997
1997-11-03,3,9858.0,11,1997
1997-11-04,4,10254.1,11,1997
1997-11-05,5,9988.3,11,1997
1997-11-06,6,9434.6,11,1997
1997-11-07,7,8832.6,11,1997
1997-11-10,10,9006.0,11,1997
1997-11-11,11,8710.8,11,1997
1997-11-12,12,7822.0,11,1997
1997-11-13,13,8072.0,11,1997
1997-11-14,14,8731.7,11,1997
1997-11-17,17,9083.3,11,1997
1997-11-18,18,9027.7,11,1997
1997-11-19,19,9332.2,11,1997
1997-11-20,20,9188.5,11,1997
1997-11-21,21,9422.0,11,1997
1997-11-24,24,9070.0,11,1997
1997-11-25,25,9150.7,11,1997
1997-11-26,26,9372.7,11,1997
1997-11-27,27,9619.1,11,1997
1997-11-28,28,9394.7,11,1997
1997-12-01,1,9648.4,12,1997
1997-12-02,2,9964.3,12,1997
1997-12-03,3,9991.7,12,1997
1997-12-04,4,10046.3,12,1997
1997-12-05,5,10080.0,12,1997
1997-12-08,8,10078.9,12,1997
1997-12-09,9,9840.0,12,1997
1997-12-10,10,9461.5,12,1997
1997-12-11,11,9108.6,12,1997
1997-12-12,12,9146.8,12,1997
1997-12-15,15,9550.8,12,1997
1997-12-16,16,9742.7,12,1997
1997-12-17,17,9853.6,12,1997
1997-12-18,18,9482.8,12,1997
1997-12-19,19,9139.0,12,1997
1997-12-22,22,9494.4,12,1997
1997-12-23,23,9554.2,12,1997
1997-12-26,26,9794.8,12,1997
1997-12-29,29,10051.8,12,1997
1997-12-30,30,10196.5,12,1997
1998-01-02,2,10479.85,1,1998
1998-01-05,5,10606.92,1,1998
1998-01-06,6,10184.6,1,1998
1998-01-07,7,9879.01,1,1998
1998-01-08,8,9657.59,1,1998
1998-01-09,9,9118.23,1,1998
1998-01-12,12,9227.37,1,1998
1998-01-13,13,9415.57,1,1998
1998-01-14,14,9349.44,1,1998
1998-01-15,15,9140.05,1,1998
1998-01-16,16,9448.01,1,1998
1998-01-19,19,9752.72,1,1998
1998-01-20,20,9568.35,1,1998
1998-01-21,21,9385.36,1,1998
1998-01-22,22,9709.04,1,1998
1998-01-23,23,9467.68,1,1998
1998-01-26,26,9513.38,1,1998
1998-01-27,27,9651.37,1,1998
1998-01-28,28,9773.1,1,1998
1998-01-29,29,9785.73,1,1998
1998-01-30,30,9720.3,1,1998
1998-02-02,2,9973.05,2,1998
1998-02-03,3,10054.86,2,1998
1998-02-04,4,9971.21,2,1998
1998-02-05,5,9948.07,2,1998
1998-02-06,6,10010.76,2,1998
1998-02-09,9,10239.91,2,1998
1998-02-10,10,10278.1,2,1998
1998-02-11,11,10485.27,2,1998
1998-02-12,12,10350.27,2,1998
1998-02-13,13,10365.53,2,1998
1998-02-16,16,10233.26,2,1998
1998-02-17,17,10420.08,2,1998
1998-02-18,18,10322.01,2,1998
1998-02-19,19,10235.82,2,1998
1998-02-20,20,10318.73,2,1998
1998-02-25,25,10545.67,2,1998
1998-02-26,26,10556.58,2,1998
1998-02-27,27,10570.85,2,1998
1998-03-02,2,10845.34,3,1998
1998-03-03,3,10939.12,3,1998
1998-03-04,4,10898.67,3,1998
1998-03-05,5,10947.66,3,1998
1998-03-06,6,11159.2,3,1998
1998-03-09,9,11166.83,3,1998
1998-03-10,10,11180.6,3,1998
1998-03-11,11,11223.21,3,1998
1998-03-12,12,11356.08,3,1998
1998-03-13,13,11566.34,3,1998
1998-03-16,16,11600.81,3,1998
1998-03-17,17,11808.28,3,1998
1998-03-18,18,11894.33,3,1998
1998-03-19,19,11831.7,3,1998
1998-03-20,20,11919.29,3,1998
1998-03-23,23,12038.29,3,1998
1998-03-24,24,11905.47,3,1998
1998-03-25,25,11756.1,3,1998
1998-03-26,26,11945.39,3,1998
1998-03-27,27,11899.71,3,1998
1998-03-30,30,11750.24,3,1998
1998-03-31,31,11946.57,3,1998
1998-04-02,2,11857.62,4,1998
1998-04-03,3,11634.49,4,1998
1998-04-06,6,11948.43,4,1998
1998-04-07,7,11847.35,4,1998
1998-04-08,8,11974.78,4,1998
1998-04-13,13,12120.66,4,1998
1998-04-14,14,12269.99,4,1998
1998-04-15,15,12299.06,4,1998
1998-04-16,16,12090.58,4,1998
1998-04-17,17,12108.83,4,1998
1998-04-20,20,12028.15,4,1998
1998-04-22,22,11703.13,4,1998
1998-04-23,23,11572.4,4,1998
1998-04-24,24,11728.49,4,1998
1998-04-27,27,11057.26,4,1998
1998-04-28,28,11377.24,4,1998
1998-04-29,29,11527.76,4,1998
1998-04-30,30,11677.11,4,1998
1998-05-04,4,11507.43,5,1998
1998-05-05,5,11554.71,5,1998
1998-05-06,6,11164.9,5,1998
1998-05-07,7,11063.46,5,1998
1998-05-08,8,11220.22,5,1998
1998-05-11,11,10983.26,5,1998
1998-05-12,12,10797.97,5,1998
1998-05-13,13,10779.34,5,1998
1998-05-14,14,10733.71,5,1998
1998-05-15,15,10906.31,5,1998
1998-05-18,18,10204.6,5,1998
1998-05-19,19,10343.09,5,1998
1998-05-20,20,10408.2,5,1998
1998-05-21,21,10268.82,5,1998
1998-05-22,22,10239.82,5,1998
1998-05-25,25,10015.47,5,1998
1998-05-26,26,9436.25,5,1998
1998-05-27,27,9747.94,5,1998
1998-05-28,28,10152.11,5,1998
1998-05-29,29,9846.56,5,1998
1998-06-02,2,10150.15,6,1998
1998-06-03,3,9855.5,6,1998
1998-06-04,4,10191.03,6,1998
1998-06-05,5,10369.67,6,1998
1998-06-08,8,10540.03,6,1998
1998-06-09,9,10369.59,6,1998
1998-06-10,10,9868.36,6,1998
1998-06-12,12,9584.99,6,1998
1998-06-15,15,9073.77,6,1998
1998-06-16,16,9248.77,6,1998
1998-06-17,17,9897.02,6,1998
1998-06-18,18,9539.43,6,1998
1998-06-19,19,9686.75,6,1998
1998-06-22,22,9619.78,6,1998
1998-06-23,23,9937.11,6,1998
1998-06-24,24,9855.64,6,1998
1998-06-25,25,9527.81,6,1998
1998-06-26,26,9464.16,6,1998
1998-06-29,29,9603.9,6,1998
1998-06-30,30,9678.27,6,1998
1998-07-02,2,9900.85,7,1998
1998-07-03,3,10115.51,7,1998
1998-07-06,6,10018.09,7,1998
1998-07-07,7,10205.13,7,1998
1998-07-08,8,10335.8,7,1998
1998-07-10,10,10326.78,7,1998
1998-07-13,13,10419.52,7,1998
1998-07-14,14,10641.75,7,1998
1998-07-15,15,10648.56,7,1998
1998-07-16,16,10907.85,7,1998
1998-07-17,17,11057.09,7,1998
1998-07-20,20,11041.29,7,1998
1998-07-21,21,10922.89,7,1998
1998-07-22,22,10912.47,7,1998
1998-07-23,23,10639.96,7,1998
1998-07-24,24,10574.72,7,1998
1998-07-27,27,10564.05,7,1998
1998-07-28,28,10318.49,7,1998
1998-07-29,29,10542.42,7,1998
1998-07-30,30,10939.23,7,1998
1998-07-31,31,10707.25,7,1998
1998-08-03,3,10412.99,8,1998
1998-08-04,4,9859.53,8,1998
1998-08-05,5,9828.05,8,1998
1998-08-06,6,9689.97,8,1998
1998-08-07,7,9319.5,8,1998
1998-08-10,10,9182.05,8,1998
1998-08-11,11,8801.65,8,1998
1998-08-12,12,8417.41,8,1998
1998-08-13,13,8710.75,8,1998
1998-08-14,14,8743.74,8,1998
1998-08-17,17,8609.65,8,1998
1998-08-18,18,8642.66,8,1998
1998-08-19,19,8541.57,8,1998
1998-08-20,20,7991.87,8,1998
1998-08-21,21,7763.89,8,1998
1998-08-24,24,7655.42,8,1998
1998-08-25,25,7648.43,8,1998
1998-08-26,26,7347.75,8,1998
1998-08-27,27,6616.73,8,1998
1998-08-28,28,6746.24,8,1998
1998-08-31,31,6472.15,8,1998
1998-09-02,2,6804.64,9,1998
1998-09-03,3,6218.51,9,1998
1998-09-04,4,5837.22,9,1998
1998-09-08,8,5817.0,9,1998
1998-09-09,9,5655.49,9,1998
1998-09-10,10,4760.58,9,1998
1998-09-11,11,5398.18,9,1998
1998-09-14,14,5818.6,9,1998
1998-09-15,15,6905.39,9,1998
1998-09-16,16,6759.85,9,1998
1998-09-17,17,6432.41,9,1998
1998-09-18,18,6709.57,9,1998
1998-09-21,21,6449.72,9,1998
1998-09-22,22,6559.76,9,1998
1998-09-23,23,7280.33,9,1998
1998-09-24,24,6844.35,9,1998
1998-09-25,25,6711.52,9,1998
1998-09-28,28,6827.39,9,1998
1998-09-29,29,6868.88,9,1998
1998-09-30,30,6593.3,9,1998
1998-10-02,2,6409.52,10,1998
1998-10-05,5,6122.85,10,1998
1998-10-06,6,6336.36,10,1998
1998-10-07,7,6156.59,10,1998
1998-10-08,8,6175.21,10,1998
1998-10-09,9,6527.54,10,1998
1998-10-13,13,6618.07,10,1998
1998-10-14,14,6445.47,10,1998
1998-10-15,15,6874.01,10,1998
1998-10-16,16,6707.3,10,1998
1998-10-19,19,6844.38,10,1998
1998-10-20,20,6973.49,10,1998
1998-10-21,21,7350.41,10,1998
1998-10-22,22,7603.43,10,1998
1998-10-23,23,7272.02,10,1998
1998-10-26,26,6971.8,10,1998
1998-10-27,27,6869.14,10,1998
1998-10-28,28,6826.51,10,1998
1998-10-29,29,6538.4,10,1998
1998-10-30,30,7047.4,10,1998
1998-11-03,3,7509.06,11,1998
1998-11-04,4,7655.96,11,1998
1998-11-05,5,8092.86,11,1998
1998-11-06,6,8214.32,11,1998
1998-11-09,9,8242.38,11,1998
1998-11-10,10,8000.47,11,1998
1998-11-11,11,7762.99,11,1998
1998-11-12,12,7470.72,11,1998
1998-11-13,13,7615.14,11,1998
1998-11-16,16,8004.0,11,1998
1998-11-17,17,8330.37,11,1998
1998-11-18,18,8547.08,11,1998
1998-11-19,19,8317.6,11,1998
1998-11-20,20,8531.39,11,1998
1998-11-23,23,8635.89,11,1998
1998-11-24,24,8606.56,11,1998
1998-11-25,25,8909.71,11,1998
1998-11-26,26,8953.75,11,1998
1998-11-27,27,9093.52,11,1998
1998-11-30,30,8631.15,11,1998
1998-12-02,2,8448.61,12,1998
1998-12-03,3,7706.29,12,1998
1998-12-04,4,7626.74,12,1998
1998-12-07,7,7945.79,12,1998
1998-12-08,8,7629.25,12,1998
1998-12-09,9,7572.86,12,1998
1998-12-10,10,7530.49,12,1998
1998-12-11,11,7195.36,12,1998
1998-12-14,14,6583.74,12,1998
1998-12-15,15,6934.26,12,1998
1998-12-16,16,6618.69,12,1998
1998-12-17,17,6645.43,12,1998
1998-12-18,18,6781.84,12,1998
1998-12-21,21,7201.79,12,1998
1998-12-22,22,7115.07,12,1998
1998-12-23,23,7176.04,12,1998
1998-12-28,28,6898.98,12,1998
1998-12-29,29,6715.14,12,1998
1998-12-30,30,6784.33,12,1998
1999-01-04,4,6941.99,1,1999
1999-01-05,5,7110.84,1,1999
1999-01-06,6,7330.72,1,1999
1999-01-07,7,6954.17,1,1999
1999-01-08,8,6781.41,1,1999
1999-01-11,11,6403.26,1,1999
1999-01-12,12,5915.55,1,1999
1999-01-13,13,5617.06,1,1999
1999-01-14,14,5057.19,1,1999
1999-01-15,15,6746.74,1,1999
1999-01-18,18,7113.32,1,1999
1999-01-19,19,7380.53,1,1999
1999-01-20,20,7674.1,1,1999
1999-01-21,21,7321.32,1,1999
1999-01-22,22,7189.33,1,1999
1999-01-26,26,7645.46,1,1999
1999-01-27,27,7687.14,1,1999
1999-01-28,28,7987.13,1,1999
1999-01-29,29,8171.56,1,1999
1999-02-02,2,8731.7,2,1999
1999-02-03,3,8676.03,2,1999
1999-02-04,4,8652.94,2,1999
1999-02-05,5,8435.48,2,1999
1999-02-08,8,8824.27,2,1999
1999-02-09,9,8673.53,2,1999
1999-02-10,10,8853.21,2,1999
1999-02-11,11,8990.13,2,1999
1999-02-12,12,8952.3,2,1999
1999-02-17,17,8974.01,2,1999
1999-02-18,18,8860.68,2,1999
1999-02-19,19,9013.15,2,1999
1999-02-22,22,9074.55,2,1999
1999-02-23,23,8942.68,2,1999
1999-02-24,24,8953.18,2,1999
1999-02-25,25,8674.2,2,1999
1999-02-26,26,8910.72,2,1999
1999-03-02,2,9070.65,3,1999
1999-03-03,3,9154.8,3,1999
1999-03-04,4,9508.09,3,1999
1999-03-05,5,9465.09,3,1999
1999-03-08,8,9785.84,3,1999
1999-03-09,9,9484.01,3,1999
1999-03-10,10,9778.11,3,1999
1999-03-11,11,9697.67,3,1999
1999-03-12,12,9574.24,3,1999
1999-03-15,15,10413.65,3,1999
1999-03-16,16,10658.39,3,1999
1999-03-17,17,10634.76,3,1999
1999-03-18,18,10894.36,3,1999
1999-03-19,19,10835.86,3,1999
1999-03-22,22,10527.07,3,1999
1999-03-23,23,10416.95,3,1999
1999-03-24,24,10428.54,3,1999
1999-03-25,25,10937.11,3,1999
1999-03-26,26,10865.44,3,1999
1999-03-29,29,10868.89,3,1999
1999-03-30,30,11027.58,3,1999
1999-03-31,31,10696.35,3,1999
1999-04-05,5,11021.53,4,1999
1999-04-06,6,11165.65,4,1999
1999-04-07,7,11529.92,4,1999
1999-04-08,8,11465.72,4,1999
1999-04-09,9,11328.55,4,1999
1999-04-12,12,11429.88,4,1999
1999-04-13,13,11217.33,4,1999
1999-04-14,14,11305.8,4,1999
1999-04-15,15,11245.55,4,1999
1999-04-16,16,11428.77,4,1999
1999-04-19,19,11196.56,4,1999
1999-04-20,20,10989.42,4,1999
1999-04-22,22,11083.93,4,1999
1999-04-23,23,11031.91,4,1999
1999-04-26,26,10797.92,4,1999
1999-04-27,27,10885.36,4,1999
1999-04-28,28,11127.21,4,1999
1999-04-29,29,11085.25,4,1999
1999-04-30,30,11350.56,4,1999
1999-05-03,3,11436.9,5,1999
1999-05-04,4,11268.19,5,1999
1999-05-05,5,11578.43,5,1999
1999-05-06,6,11888.87,5,1999
1999-05-07,7,12233.23,5,1999
1999-05-10,10,12412.27,5,1999
1999-05-11,11,12267.4,5,1999
1999-05-12,12,12147.7,5,1999
1999-05-13,13,12459.16,5,1999
1999-05-14,14,12335.14,5,1999
1999-05-17,17,12151.11,5,1999
1999-05-18,18,12267.84,5,1999
1999-05-19,19,12118.31,5,1999
1999-05-20,20,12088.24,5,1999
1999-05-21,21,11727.81,5,1999
1999-05-24,24,11154.61,5,1999
1999-05-25,25,10602.18,5,1999
1999-05-26,26,11245.11,5,1999
1999-05-27,27,10936.95,5,1999
1999-05-28,28,10929.67,5,1999
1999-05-31,31,11089.61,5,1999
1999-06-02,2,10996.5,6,1999
1999-06-04,4,11233.7,6,1999
1999-06-07,7,11047.47,6,1999
1999-06-08,8,11032.87,6,1999
1999-06-09,9,10889.9,6,1999
1999-06-10,10,11089.18,6,1999
1999-06-11,11,11104.55,6,1999
1999-06-14,14,11084.04,6,1999
1999-06-15,15,11183.13,6,1999
1999-06-16,16,11643.51,6,1999
1999-06-17,17,11628.73,6,1999
1999-06-18,18,11877.24,6,1999
1999-06-21,21,12005.36,6,1999
1999-06-22,22,11974.44,6,1999
1999-06-23,23,11792.22,6,1999
1999-06-24,24,11430.77,6,1999
1999-06-25,25,11219.58,6,1999
1999-06-28,28,11264.01,6,1999
1999-06-29,29,11379.29,6,1999
1999-06-30,30,11626.94,6,1999
1999-07-02,2,11835.58,7,1999
1999-07-05,5,11936.01,7,1999
1999-07-06,6,11674.39,7,1999
1999-07-07,7,11745.0,7,1999
1999-07-08,8,11509.03,7,1999
1999-07-12,12,11273.24,7,1999
1999-07-13,13,11302.88,7,1999
1999-07-14,14,11349.43,7,1999
1999-07-15,15,11361.81,7,1999
1999-07-16,16,11407.1,7,1999
1999-07-19,19,11451.72,7,1999
1999-07-20,20,11274.14,7,1999
1999-07-21,21,11302.59,7,1999
1999-07-22,22,11238.59,7,1999
1999-07-23,23,10989.09,7,1999
1999-07-26,26,10675.31,7,1999
1999-07-27,27,10734.56,7,1999
1999-07-28,28,10691.07,7,1999
1999-07-29,29,10568.34,7,1999
1999-07-30,30,10441.9,7,1999
1999-08-02,2,10211.04,8,1999
1999-08-03,3,10264.62,8,1999
1999-08-04,4,10172.42,8,1999
1999-08-05,5,10195.71,8,1999
1999-08-06,6,10038.86,8,1999
1999-08-09,9,9948.48,8,1999
1999-08-10,10,9834.62,8,1999
1999-08-11,11,10136.98,8,1999
1999-08-12,12,10045.98,8,1999
1999-08-13,13,10180.9,8,1999
1999-08-16,16,10118.57,8,1999
1999-08-17,17,9924.65,8,1999
1999-08-18,18,9689.35,8,1999
1999-08-19,19,9818.12,8,1999
1999-08-20,20,10142.54,8,1999
1999-08-23,23,10180.8,8,1999
1999-08-24,24,10314.01,8,1999
1999-08-25,25,10650.03,8,1999
1999-08-26,26,10496.06,8,1999
1999-08-27,27,10545.1,8,1999
1999-08-30,30,10524.17,8,1999
1999-08-31,31,10564.6,8,1999
1999-09-02,2,10998.22,9,1999
1999-09-03,3,11156.23,9,1999
1999-09-06,6,11185.45,9,1999
1999-09-08,8,11090.48,9,1999
1999-09-09,9,11292.04,9,1999
1999-09-10,10,11363.36,9,1999
1999-09-13,13,11477.63,9,1999
1999-09-14,14,11459.22,9,1999
1999-09-15,15,11263.11,9,1999
1999-09-16,16,11094.44,9,1999
1999-09-17,17,11290.05,9,1999
1999-09-20,20,11586.25,9,1999
1999-09-21,21,11449.49,9,1999
1999-09-22,22,11531.18,9,1999
1999-09-23,23,11385.04,9,1999
1999-09-24,24,11532.82,9,1999
1999-09-27,27,11542.17,9,1999
1999-09-28,28,11442.4,9,1999
1999-09-29,29,11433.54,9,1999
1999-09-30,30,11106.31,9,1999
1999-10-04,4,11055.42,10,1999
1999-10-05,5,10923.57,10,1999
1999-10-06,6,11345.37,10,1999
1999-10-07,7,11338.06,10,1999
1999-10-08,8,11459.5,10,1999
1999-10-11,11,11478.17,10,1999
1999-10-13,13,11297.7,10,1999
1999-10-14,14,11330.31,10,1999
1999-10-15,15,11146.49,10,1999
1999-10-18,18,10978.22,10,1999
1999-10-19,19,11097.65,10,1999
1999-10-20,20,11274.85,10,1999
1999-10-21,21,11253.59,10,1999
1999-10-22,22,11460.62,10,1999
1999-10-25,25,11394.29,10,1999
1999-10-26,26,11469.5,10,1999
1999-10-27,27,11530.72,10,1999
1999-10-28,28,11700.11,10,1999
1999-10-29,29,11700.2,10,1999
1999-11-03,3,12346.67,11,1999
1999-11-04,4,12406.32,11,1999
1999-11-05,5,12714.26,11,1999
1999-11-08,8,12960.1,11,1999
1999-11-09,9,12879.89,11,1999
1999-11-10,10,13101.14,11,1999
1999-11-11,11,13189.27,11,1999
1999-11-12,12,13114.01,11,1999
1999-11-16,16,13128.37,11,1999
1999-11-17,17,12812.53,11,1999
1999-11-18,18,13087.43,11,1999
1999-11-19,19,13462.98,11,1999
1999-11-22,22,13435.52,11,1999
1999-11-23,23,13565.23,11,1999
1999-11-24,24,13392.91,11,1999
1999-11-25,25,13536.08,11,1999
1999-11-26,26,13888.26,11,1999
1999-11-29,29,13854.98,11,1999
1999-11-30,30,13778.86,11,1999
1999-12-02,2,14213.17,12,1999
1999-12-03,3,14408.71,12,1999
1999-12-06,6,14344.07,12,1999
1999-12-07,7,14299.94,12,1999
1999-12-08,8,14410.37,12,1999
1999-12-09,9,14584.19,12,1999
1999-12-10,10,14783.88,12,1999
1999-12-13,13,14811.9,12,1999
1999-12-14,14,14644.42,12,1999
1999-12-15,15,14322.08,12,1999
1999-12-16,16,14497.03,12,1999
1999-12-17,17,14788.76,12,1999
1999-12-20,20,15110.21,12,1999
1999-12-21,21,15591.97,12,1999
1999-12-22,22,15916.48,12,1999
1999-12-23,23,15953.63,12,1999
1999-12-27,27,16011.42,12,1999
1999-12-28,28,16376.81,12,1999
1999-12-29,29,16772.96,12,1999
1999-12-30,30,17091.6,12,1999
2000-01-03,3,16930.42,1,2000
2000-01-04,4,15851.0,1,2000
2000-01-05,5,16245.14,1,2000
2000-01-06,6,16106.89,1,2000
2000-01-07,7,16309.15,1,2000
2000-01-10,10,17022.13,1,2000
2000-01-11,11,16572.72,1,2000
